Id wisata,Nama Wisata,JENIS WISATA,HTM,FASILITAS,KEAMANAN,AKSES JALAN,TRANSPORTASI,,Link Gambar
1,Kawah Ijen,Alam,"30.000,00","Ruang kesehatan, Penginapan, Mushala, Tempat parkir, Camping ground, Warung, Tempat penyewaan peralatan mendaki, Toilet, Tour guide, Taksi lokal","Pos Penjaga, Pemandu","Aspal, Mudah Diakses","Kendaraan Pribadi, Ojek",,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wCEAAkGBxMTEhUTExMVFhUWFRcVFxcXFxUVGBgXGBgXGBYXFRUYHSggGBolHRUVITEhJikrLi4uFx8zODMtNygtLisBCgoKDg0OGxAQGy0lICUtLS0tLS8tLS0tLS0tLS0tLS0tLS0tLS0tLS0tLS0tLS0tLS0tLS0tLS0tLS0tLS0tLf/AABEIALcBEwMBIgACEQEDEQH/xAAbAAACAwEBAQAAAAAAAAAAAAADBAECBQAGB//EADkQAAEDAgQDBgQEBgMBAQAAAAEAAhEDIQQSMUFRYYEFEyJxkaEyscHwBtHh8RQVI0JSYnKCkqIz/8QAGgEAAgMBAQAAAAAAAAAAAAAAAgMAAQQFBv/EACkRAAICAQQCAQQCAwEAAAAAAAABAhEDBBIhMRNBUQUUImGBoXGx8DL/2gAMAwEAAhEDEQA/APNyohXLFGXkvUHjiMi4BWDSiMbxCjaRcYtukCACnIjOpquQqKSI4SToHCPhWbqBTCPSsk5MiqkbdLp5KdyGaQumnkJVhVsyx8tnY4SM/GtJdogBq0KzAUrUZC345Jqjg6nHKM3IJTJIRMRSGVCw+qNUqQhfEuB0GpYm2xHIpjkjujgqJypmCTcODqYR2IbWSmqdFZ8yo6Whm5KqCUipdZXFKEQ4fcrPFJO2dHI5NVECxhIt0SeKpEG9/JatggV3p2Kb3dGHVYY7OXyZjQitoEpmlTi/FXJWhzb4Rz44Ipbpv+BEMUZU9klW7pFuEeK3wJNCI0BNCkrdyFW8Lw0AawK2RHFJGp0eSFyGxxC1OnCYbTKKKcJWvi40S5TNGPA3wgtQhouUMYkHdZ1V5cd1enTWaeajp4dINnFrkLKuWb7lm37KBjAFWbKPkU92upvPNPCwYKKCuFJT3KlplqMo9EBnBSWqci7u1VoNqVWVV2qQxdlVOCYcM84lw5RKiF0IfGg3qn7OLlQhWhdCNRoRLLuZDQAqVLokKWtRJexWSTa2rhAS1c1iP3aIxkInOkLhhc5JEUacIrHKFwasM3KR38MIYlSDNdCl1UoQCuGqVxRN6u/QTOhAXV8iIxiOFoRm2zpgy1QKaJCI2nKcpUYpw3OwbWKcqaZhouiNpqt5HiYm1hRWUkyGK2RU5lxxgQwINSoQbJwNUdwgcvQ+OOlbM57XFCZhr3Wo+naAEEYc7oJGjG/gS7gKe7CLUpEm2iPTwZWHNK+EdXTxpW2K92uWoMEuWfZL4NPmh8oze3MHFQuGj7+R4LPDF6ztTskubIOl4O/Vee7pbdNqFOHfRyNZpXDI3XYrkUhibFJT3S07zH4hTIpyJruVPcot4PjFMi7u033So6NlHkSJHA5OkAFKVJoHSFqYMAXgSnjTDhfos0tak+jdH6U3G2+TzRpwuNNaWLw4GiW7paYZdytGDLp/HKn2L90pFNNCmpFNMUxDxCwYpFNNimrimqcy4wa6FBTVxTTIYoLgFW9BqEmCFNQ5kJmm4FG7mUO9MPxyg+RJjJRWUE22gid0q3IJ22LNw3FDziIGqFjO0G5S1pkm3Tiq4IJObK4rg26TTLI7kaGHndWqkG4Qqr7KuFLZ8SyYpuPJ0NTiUko+kHqMLY53RqDTcoGLrNJ8N0bBEnZXOblJIXixRhBuglOgiigmmsRAxadxgcbExh0J2CkrUFNdXe1jS51gBJVbi4wSMx+AAul69ZrBxPDlxWJ2r2saz5EhosBPueaWa5SSodCLfHo3T2k//X0UrDz81yTcvk0+LH8Hte1XQ3VeW7Q7ZotPdlrnVA2clOm5zgOLnAQ3zcQvT4hsiHBeK/FL2UKrH0XO/inNyimBnD2E2DwLiCCQ4X8JsRK5mCajE3aiDk/0N0cdTIJDXmNQH0LefjU1MUGtDnUqzGmbuZmi4AJNPMADJN+CXwlXFZ3VfGyidTUYHVGGBmFNuaQyd3AxBMQZU47tMuaAHlwI+IxJ/wDIAjyC245zlLswZMcFHoJT7SYfh8Q4tuPXRXbiwdjHMR7rJbWV2YhauRChFvo1X1p0Ve73SbKo8ky2sk5Mj6RqxYooOwp2lUSNMpnuXxIbZZ+2aNySKVLlcyij0sO7Ut13RhTW6EqVHJzRuTdCwoq3cJptNWdTsi8gnxWIup8EKrUDdSiihePFfpKK/BsIgi8aIvITxGJiMdNhogsqkrVb2KeCfo9iMsYPkhcx0Ul0ZmGYYsJWjQY6y1KeFaBYKtdwZA3N+iHyoHxuTAiks7t+tkpwCATtvHJPsqOk+ftssrtPss1HTm5xw8lIZVJhT07hVnnqVSStWjWgIeI7PazQn5/slIKHJFyNWLIoGkcRKkVCdElQYSbStKm0U7uF+H5pagxssyoZpUDElHw+Oaw3G3usbFdoONsxsl2VHEpscaRnnkclR7vBVczZMBVxmPp09XAmdAdOMry2KruyNyk/kl8tR7SIsjS+RDjzwemb2/SJhoJHGwWR+Je0e8IpszCLkTA9N1mtwb2ixiVBw8fCHF3EokkuSqZn3BR2ORRgXkyQUen2a47FLyTRqxRYtnXLRHZJXLNvRr2sex34uo5hRpkGo7fUDeJ0J4Lw34qxJpYqjVaWZwyBmBcLl4GYNvFyei3e08O/uas0ySKbnQWmJAJBkbyNjK81+GsH39V1Sp4iBcuJmSTBadc0NmRcLGoxh+KDc5TTkzZoUXvLn1AHS67jTMyAPgaXy2mIGl5k2uUOhh2XAqEmSSBYCSTpJ47FeiwWCDPic5x2u4QOYBg+ZEqmJwQdaLyDppcHX7K0QkkzPKLaMupl2aiUg3gtKp3DHBj7OcJE5oN4+LSZ2S+Nrf12UKNNjnlneOc5zgxrQSI8Mkm3uEUs8SQxS9k06LeCYp0GgjMDyA3QXYmpSnvMM6P8qLm1G+jocPRLfzCo7JUFSnTkkMptaK9U2JAc2YEwLDTci6X5EM2s9NhsJTIJiIvJvZWqYkWaATbe3kvPYntzEMy064p0gb96bZYEjOGuLQDfQ2gTqCuqV8niNWg9sgEsqQ6Tt3d59UEGnzIud+j0rajYuQORXMaCJ28lgdmd84CYGa+Z1r/4sAmSOeWYmNVpYdjy7u31TeZaAGg8I/ugid9QZlXuS6YO2+0HwpLzYeHY8tkwaTp0t5qamFiJcWjTwyD66olbFMbAv57fqic2+gVjiuwGJdkbPh4BLtxGaIAB6fkoxVUPfOwsEejRDbkCOKtTaVMjxp8oYdVa0AuIneLpTE9qBrhFxAPnN45JLEuD3TEdUJuCe6IAHUJia9inC+hodqbxJ5/eiqyoXOzH75KGdju4t9VZ+HLP7gfKUEpR6iOhF9yGotsl6fZT3OJzzx2CsJiT7qT2hlbAF+KmOUlwgcyUuWwdbA5XQfEbT+SHiOz2vMtAEahQMS46brSwOAqEEk5AdTPtCa50uWKUeeBTs7CtBsOunuVqVuyqTgXEuIHC6zscwNIDX242BlXxB7pgHeMdm1ym45FVbfTKa+RbFdm0CJa4jW0fMpBlBo0TVTFAiLAcFSkG7n2KYpNIGlfZ2QQr02c07QazfN/5d+S2aeCw+XMZjiRlnoUp5mu0N8a9GJSwebj6LSZ2Q0Dn1/JamGr0ohs/JZmL7RBJDg7wnQe10tZJSdBOO1AMQ1jAAwFzt5ByhLUqJBkgn0CI3HMOx6lGbj6ehb7q7fRF80Uzf6+65Q7tKn/i3/0FyEK2fK/xLi3tJoltMPcYIYCcrTEBrnNkl2aJvoRAm+72BgK1ClchrD/UJJs2GiSbWEaeLaeS8j2vXDcQX02NpuGXK1oYWteNNLOdmvbfVejwVWs90vzvYw/CcsOcCZkENzRY3mDG4tnjbZpkklR6enXpOI/reLm/KT/0OnomGjLpJ+fshYfFtqDY8QR7EHdCxeJo0WmoXRA0DiJ5NbMSiuuwKvozfxLWZkGeQ6ZaLyQPjtwjfyWB2O5wNR4c59Z3gY0awAItO8Bzjpz1TNBxxtYvquDKTYG0nWGMn1JjdexwT8NQblpta0G0gZieRNyUmclJ88fyN2bY0eaf2DiMsGrUcSPF43RJ+ICD56ytTsjsrKC2phnSYJqNILiRo4knWN55RC06vaVv6bSDpJA9hPzSTa1Qk5yXdSPQDolS1MY8RtgrC32w+M7tuFqAvlwa8gOjM1wJykQBliPL6t1+1aAOQU80+G4EeXMLKNJkzF43v1KRw7ww5SB4TDbmQ3+2QTfhI3apHJkydKg/HCPZ6SniIttzk9JN1FdwgWi4j12WfQfN0dtRbVEzykhxmMIs7TY/nzRTUDtWj0SLqqu3ERw++CPalygNzfZNWuwGAALbAJOtjrXJIU41zdZvtGqxq+Ge50tNuap5IQ5kWoSl0auEGY7rZp0o2K8lhMY5hyuMFa7O0nRqncZVcGhduHEkbRadZQyyDpPos1vajhvKFUxZcZJUWGV8keRM1MZmdAc0kf6mY85CHSwdMnxB46tPS2izxjCN11ftxjAA5wCtwaXBS5ZsswgaZbTJHmAelvqiV8QSABTqchmy6+QXkKn4ndUOWkQADDn7/wDT1meSTxFRzGyypFVz71AXyAYJzXk8OnELNPOoyp8joYHJX0et/hd24YuMgXqka2vDdE5X7PiiSKbWuBEgyR0dqV5j+dV6wIbWOWzQRlEkkauEDSZniVnY9uc5Q/vHzD5l4bJ/uygyenDzUer5pL+y1pf+o9MxwBINNpIib+lpTDe0Mg//ACaB0E8pXjnxh3NygydagcDYg5nS2JLjBkj02zO1e2CWhuaZF3OLi4y6eMDQaI45lNcL+ySwOD5Z7TH/AIncCMpZe0B7degJKVb27UdOZhcREQ8kDWJ8ItbZeK7K7RazM8sa9xILcwNoIIOntzRa/bdRzcniBOpGY1DOxIuByVzm+oJL9gqCXMpN/o9y38RPp6sZNh8TtTH1WdjPxdmGUtZLoHgc63m7TZeFfiHh3hBaTeSDmdN5kzw1k7pV4fredr+lkMccruy5TT4o9gz8VtZmmlmg7uI01iJUv/GrtWYWm1v+Ty49LECeS8i3CaTc+37q1eq4jLsPf75pju+QFwuDWr/i3EFxP9ITeAHW5fEuXniwcB1Erldv5BpGrg+zntrtaYD8ofpmykmIAE5nQbcyOC9jhyWNDQyzQAGy2wGkkEkfNfPcNWdSqCpJc6f7vECIggmbjqvUdl9uCs4MDe7MFzoi8RZpi3M/uuZmnlSqDpe/k3KEW7l2eh7p2vlMExHMTJPOfVYX4mx1NrcgMuJEjUAAaeZG3Aru2vxLkOWmRN5dMgGIgcf2Wd2b2Y0gurF5J0ADhEzJcY+R34ws+PG73SG3SPRfh3C5aDAfidLjG2a7R6RqtFlMDU35+QhIntAQ0C2wkFoHKSI6T+kYPFCo4wSQ0cxvpf7+aF45Sdlb+DQc+PLXpufola+PAMA/f7pdz83iB8IAuTYxJMcvhvyhDp0M82gTbYnWTG3zRRxUU5gv4wm82WViMXVY9znzkMQ4CQ2DYOBuPiN97eQ2HUAJ0j24T7wgdovDaNQOMNe1zRO7nAxBi9wnQyU6Aas1uyqNY38LhqHAhrXti3+RHQdUxiMU5hh7MvAglzT/ANgBHVLfhfEk0WkzBJixAjgJ2mQOULUxeLaATInmtUppLsTVsXpZnQeqSxVZ2ZwJmNhsOJTmHrRvI8otoPdJ9tACox2X4g6TfYAiwPmFk+5bdDFBIQq4tzTLZdpay1uz6pfTLXsc07WsRGs+ax8OBmsOg9uq9V3oFEGwdGlhvGnKZWPUZuUPg1FWzzOM7Mr55a1vCCRBHPeNfRQMLXY0uaRA1bmDr7ZYvl5nmtCtXdM78TJPzWa8OO/0TtN5ZcxVGTNqcS75KfxNSLAzYWg3+cc4S9HtB4eQ4u3BBI+XFMDCcZVaeFAOi60MOZu5SOZP6nij1EBju1Kg+FpvudB0SrKDntLvESXeJztCNLRpp9wtqtStEJF+GCfl005exGP6vBP8o/2ZmEIGZg1Bvtrc8I/RN1MfTLIs0XPTa/r52RnUiRldccDce6G/CNLgS0GNNRfjZZ/tpXya4/VsNKrM4Yt0wDDRoDaBckkbn3uhHFkA5XG5JIEgEEpnEdmh0XIIOsTMm86XS2I7OykEeIRvY638v0U8e30Px6zFPqaIqNfUIkkkm5cfnxWnhqDQGNygRMvEXdMyZFtAI+qWd4ZLQdgAJPIfX9VqYXDywh7hIEm1h58UUYN9DpZAFfCSQQTHSSf9SIsq4fDMsXixfAER6DhEo4xAaLnPA0uB148EDCYhz3tDIHxB87tbAFz8Im0c06ooXbYvVaMx7sXvwsJO3qppMcHnScsQBMW2PFaWMDBMOmCb5Wj1ytkjrsEItpubqZtJcIBjgBcI9wNWZbyCHOEQLfM/IKj2y0ZmwSLiQT1kWMEJmsGk5WNEcnbjcmJSwquN6lMANJDsjZPER5jSTsdUpz+QlH4E6jrnLpJjXT1XK5oP/tuPMdVym9FbWQ5zHgVPACQc0AQbCGwBrcfNK1iGnwuMbG4MG1uF5GqQqvAgN2tI+qfbiG5GgAh0Q/e4/uaZ1seCxNG2L4o0fw5hKT7PzEsG4DgATpYWsNTe9lv0KLWmxEabkDyDjIKw+ycda5GwkwTAHhN72Ob1WkztaKbXG7iAQ1okmTa0mP0KpgO7NMuJsB/8ggoP8E4mWiDuBYH/AJAD5Jf+ZkfH3jTGkZBpMSJJPkUYY9o8OWRrFzB1M8/NA0y+jSq0zlhzZBABytb0seHXTor0MDGrhlga2yz5ceiXOOcIBgbi4N/LUj80vUqFpLXAncOM5RYExsAlSi2WmjZZTaACwWuNMsaWnXiFhNZ/EYkvImnT8DA64dUmHOA0IGkn6WWxPabqhNOl4n/3OHwUxxLtztC1OzOzg1op3gA7SSZuTzJKDZs59luSPTUaLGtlxzQLnYQsrDCXOLgMpJyTrGo8lp4ETTDYABERFh02WXi6LiXN0A/K0jS6mrf4KugIS5Yq/F+IDM3w3cBfp6Tp5pzF1g5gEgbh23nyt81g4ihlcSd7gm3CR87ckOlVGQ0ZLgLsI5n4Ty19UqGFutoObURgm2WY5tyJ8REjy0Wlh6ogBIUMOnqdJdL7SL9HFes9sNUcOKGFzguphdDDhUUcvUapykXKESilqEVqjEwzyEEoRaiFc1qajO5tgwxWOHTNKldNHD2S5IZBtox34dLVqBi0ekrTcw7oL2lDKJUM7jK0YdemdZh19BA2k+k+q164GUNvtfz0EmfLhdK4iicwP0CfbiWgZswAiIIAvYW252WGdwdJHrdHqoZ498+zFcA0HNrIAbIJkm5cdCZPkiUXspEm0kHNBBjeLb2lIVqwDjIaDJOUCPIGNT7IQqAy3+5w0A0HPhpPorbVUbUadMibRlN55oWNtMGTsAN768phUwwa0ECXTe8kDoNEQiYtfjr6JUpP0MUULYOg5rsxOonUE8LjYkDTmEbEU3RMjK4B0X/xtmP3ruoZQ7tpDYvJuY1MyCND0KQpY1sZDq2wtNhYHnoEpWg2lXAz4BqHzyc2PdckawzEk6nkuTakBcTz7ahnXfYJymIIIMyRP6oVQOF4EcY+7q9WqahsIgCeBiEt8hwe20x01GRp0i1joFpYTEAEVAIMQIjS1o0Bt+yw6lGqGxHhEaFpjXgZGqaw4FQAEERa5DtBHhDtPohSGOX6N93aDXuOcvygxADQ227jEu+Lj0Q6h7smQ4sJ8DmS4jcB7W2+7FYlegcpFM+E+KSSIiIsNPqtHsvtQgZCLtIIGoIBkg8Bf6eUcUApPo0sH2mC1zWN7zLch008ovElwgHqVLcfUrvc0eGmA1riJMal0Tv4sumgnQJTH4h9V4dlEXA0aJgXI9+qHRx4zEVA05CAIAdEnQS28/JDTYfC/wAnqKBo0GZWNgCzgQW5T/s4iZsPPyT+HxTMwOg2bGa+0PBjosbCYlrg4AAASMmUFvMkEwT1+SpX7SIAOQeE3gaAE63seN+CB4VLsE9tRxQGYnSJAAGonnc6eiHjq4cC/JEEC+pESTy1HNeOp9s1HEkUcwOhDzDg0i8TI02Q/wCePqCMoZAjjpFy1wgxz+izPSSramD+xjFQ913DkCfc80xQwoCwGYYDM9zpflu7XwxYO4iNUV9WpRuw+AjQ7W1v0XShBQVJcHKy6SU/y3cnom01cLNw3awLfEPFYADV08AYTTqpO0cv2W3HTODqlkwupII9DLlKrC0JHNlNs7vFGZcWBdCIGyQpmFVVV2QO2uuq4xwE7DXkOP3+4FaEDdjISSfIfVc4gCToNSlKdUss6zdnDSNg7h56I7Kki/Ej0JH0U3AywuP5dr5+TPxvaTAQNr31+Wiw6uKdUIaGtBN5DQDHFzzcCFvYnAsMhstOoDXR6Dgs+rgi0FsTJBBdlBEDg3U7iyyZFLtnpvp+XTL8Map/vtmYWMa8uLy4xIEOAtw3J+4TmAogXe3KNQ2wtuSPzS1PJTcXNEvmZcfmDPuofjSZl/oeGoA9FmkztxQ+/EHKXNYcgtMfQaai6VOIrOjLF9BEHr9nySzO0gSM4mN97Tw01hN4YsIlriHa3cYaJOkg2uBPE+QQRyfKD230xOtRrOIBcRY3M6D7CjEYNzGAkOLhBmQSCTAi9rnRPYfHOBLXOabgQSGm+l7D7lRXxjHgtDy0Re4INxfMOSvyL2Tx/DMhuMeRMffRcmKvZwJJl4/4kR08Q+SlDv8A2HS+DIFY7AaRuTCj+IcbA30tx5AKmGfDr2G6vi64mWgCbfUnrP3KtKn0LlNvtnU3Bp48hEdT+iNTqh7jMRliL6Rt1v6rOqNjeVLXRor2+yvJ6Zs02U8s/wBosRfwiTqOOqFhGF0x4BeCSLDrEqodNJoP+0/8gQRPQBSxjS7KCLWh1hJOg9BrxVPgOw/ficoOeIvo3hsQTYR0hCBANjrqPvXUqGtAtA5+osDw36BcKXCL3IEHoPX2QsEcoVQTfT2haeGd4hlzaEEGwGwEm0/EvPAkkgWG8etufFPdn4iHRAnS4Mkm2nL6q48BJm+3FQQXDKxl7C8nY/pqmMV2lSc2zmtO/jgdPDf9VntoktIc9r2kixJ114e9rKlcssMtM5joACf3034oqV3ZGO4SmHiMw4GRF9N7EkT56+Zv4UshrCHTIEnQ3lwLtvzWW/Gd0T4JbOXwwNRpYagQL8k1h+0aQMmrcmRmBBBymA4yYbofuzLAaQyyiyifE/MYsQCYk6C08E5TqciPvkk8HjGwcx8bzJi4nQBtzw9SU3Uc0gZQeU34CZ0Gum3VFDKo8HC1ugnnyue3hfv/AEgvfBcagQHQDlMT10XVnQ0kbAkLXDJaOJl0UoSS+QgfzUygNYBqSfT5BCxmPbTiTLiR4R8USJMcL+yLfStgrTb5bMfLHJUFUpvn724qr3wfl01RbkL8E7aoKCrFyUfiWjUxr1jggntNnE+iB5YrtjoaHPP/AMxY698XWbhe02NzNJyw45Wm1jcAA85sr/zEXBaZG3PcfTqFlUMzXOqEDMdSTZpgG28+L0SJ5uU4nW0f0qTjKOZV17NarjZIcYDQZ+IEkxpYbAk2J25pbE9qsNoDrxEA38ik6tXM6YmBYOA+KWmSIlxsL8+VhHDNc4Pc0k6kA/IiY4eaX5ZHRj9Mw8Wuv4K4vEFwbla1lwZDZ23iOJWfiMsiN4JsZFxfpy4J/ueExqbnhsOo9FVzB8U9enDhz5dEt8m+MFFbUjP7k5jBbrF4m36BDqYdzbjSdZAHQ/RaJflBPz4b6KruJM8PbUbIWgqFnkx/lbkbzp80v3rwLWG+ibqOmZHzPoVQnptdsg21uptRGwlHtZwaBmYORN/ZSgvawm7R0t9D81CDww+C98vkyw6T9/ZVy2ZPD9SfvmopDMeHl+X5KXPIs3TpdMFgQ4bo1GOo9I4Suab3MW3099kamZs4Doo2RIu4wyIkl0+Vo+iq2DqNgBeNoEwufFwYseeygCwnrrp9/NVYZd4aRbNwF7SLbhQdLX57SCrMdH57yoL7Djuqsssx1rceVuA9+qLVq2Eak215CPvdLi2v319VdlvFGk35xYesKiGpgcSS0tHDaCQT897JgZWAuLvFAOaATJi8TpfT8lkYatlAH5aawmRXYYnhE6QPXT8kLD9G52fjvB4nHYDhYa200iIOo4K1THAGYLjGU2BHlmOnz5LCoVWREXIg21vP1RHY5sEAHcbHzKIjZoUqrbHfU+JoJ42dtysm8H2hdwJG8bGJkWNisOhjiLZdBynpKHVxRJH0An5X/RUUeip41tR4AeGub4bw7MDoJtpy4q2IpZiR3jwbDNaCdRBiLSf1XmmmdLRwt+ybpdrXhxOUiIB04dEayVwY8ult3F0awxpa4tqRGgeNJ4EXg3EcUlh+0YDnBgJe4mSL6nLJ5CPTdZuKrES03EG8k31Pml6NcBobOlh0tf291byyZWPQ4YNuuzXd2g52YOcSDsIHD6DdBZXdmGV5Ft4iNSCCYjUJR982Y7SDxiPvoh57Tf8ALc9Db15JbbZrUIx4SHhiHOIaRFyQCZAI+K+ugmPfiN3aAnLfKDwseJ++AQ213MDuEHWDwE8tUoapAALonxA8JH1n9lPQfCNg43+mCIs6L/4iDrygegQa2IDiT/aPhAnLrMkXmZWZRra38NoHtIjyHqrd7MkGeEm44RPXTiisFtejS/i/FAnS5sAL6yeYlD/iiAQ4jTW4LeQtp03CzjiCCY1PD75ei6piBrrMSLnfY/vqrsGx015EEQ0CIiNbieKBinQAWRPqLkTPHXVLD+ofESGgmxJVaoDZbYjbz0n0+XJWSy9TFwYBLj5AX6aqmGxGnxEbaRG8/mqd6ALAeYHzHHmu72YmwywY2mACfZQEM7G5gA1sX1nbgOiGca/W4A3/AFKE7iDofL2Ct30W1BJ8wOHzUJYQjNfML+Q9lyH/AAwNwbef6LlZOfgq2icukX5KjGmY+7/uuXILLros+nPpKNtr56z69FK5U2WkCf8Avzj9lLTz6LlysovmmAhOIHmuXKl2VZZ1Q2ANhJ9r/JEc6GwdzPoLfNcuUC+Spd4dNJnfYEH5qHPnpf79ly5XQFkNqEke31VqlY3329AFy5SiXwQaxt09lZ9a4v8Av9wuXKqKtlm4g+tlLsRB/T28tFC5VtRdlnPsHGZgOmeJAFo5jfdCLoEi4NpjhxBXLkaCbD0qhAF5m3t7XcqFwGp+KCRFtOC5cqC9BGVDkeCdw6Nd4N/NzfRBdERxHl97LlyplN9Ao3tyXcCOF9vP6qFygJXP81Id+65cjBLseN5EaEdfyVe8bN58+XAD6rlyhLOLpFhHX9FD3AmZg2tfgAPZcuULsmY3It5/cobWmY4z+alcoy0raRwJ+/3XLlygJ//Z"
